nan -9.088773162841796704e+01 nan -9.080073364257812329e+01 -9.075794799804687329e+01 -8.940019042968749829e+01 -9.087243469238281079e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.125941284179687329e+01 nan -9.144821746826171704e+01 -9.126217468261718579e+01 -9.055428131103515454e+01 -8.615752990722656079e+01 -8.718311126708984204e+01 -8.595337493896484204e+01 -8.710024841308593579e+01 -8.835528381347656079e+01 -8.961029632568359204e+01 -8.892708404541015454e+01 -8.943784912109374829e+01 -9.023812683105468579e+01 -9.108007629394531079e+01 -9.111289794921874829e+01 nan -9.032002075195312329e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.091949279785156079e+01 nan -8.999393280029296704e+01 -9.059847839355468579e+01 -9.066651733398437329e+01 -9.123782165527343579e+01 nan
-8.957049377441410343e+01 -9.033033569335937329e+01 -9.096836669921874829e+01 nan -9.056912048339843579e+01 nan -9.117461975097656079e+01 -9.149497802734374829e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.112870605468749829e+01 -9.095173461914062329e+01 -9.124326904296874829e+01 -8.999073608398437329e+01 -8.858124359130859204e+01 -8.296970947265624829e+01 -8.497118957519531079e+01 -8.086868865966796704e+01 -8.398997314453124829e+01 -7.896883972167968579e+01 -8.182353027343749829e+01 -8.475245483398437329e+01 -8.821160705566406079e+01 -8.905987365722656079e+01 -8.628795440673827954e+01 -8.952985198974609204e+01 nan -9.142632873535156079e+01 nan nan -9.142487152099609204e+01 nan nan nan nan nan nan -9.151672180175781079e+01 -9.140231903076171704e+01 nan -9.127029998779296704e+01 -9.100573547363281079e+01 -9.019619567871093579e+01 -9.113812835693359204e+01 -9.025093658447265454e+01 -9.020680816650390454e+01 -8.991059692382812329e+01 -8.864024932861327954e+01 -8.957049377441406079e+01
-9.035822875976559487e+01 -9.105456359863281079e+01 -9.055664642333984204e+01 -9.064333923339843579e+01 -8.911728485107421704e+01 -9.105092437744140454e+01 -9.123998077392577954e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan -9.136144836425781079e+01 -9.022971923828124829e+01 -9.033950622558593579e+01 -9.090232666015624829e+01 -8.831760986328124829e+01 -8.507147033691406079e+01 -7.920188720703124829e+01 -8.095852478027343579e+01 -7.741332824707031079e+01 -7.686907012939452954e+01 -7.723270233154296704e+01 -7.831878479003906079e+01 -7.884910400390624829e+01 -8.179452331542968579e+01 -8.272084625244140454e+01 -8.619810302734374829e+01 -8.429584320068359204e+01 -8.892550476074218579e+01 -9.014600952148437329e+01 -9.096406372070312329e+01 -8.967274291992187329e+01 -9.150297363281249829e+01 -9.090504272460937329e+01 -9.095696838378906079e+01 -9.102569396972656079e+01 nan nan -9.121339233398437329e+01 -9.160388763427734204e+01 -9.136968048095702954e+01 nan -9.096891601562499829e+01 -9.090048034667968579e+01 -8.827823455810546704e+01 -8.972519500732421704e+01 -8.919148071289062329e+01 -9.030010040283202954e+01 -9.084095581054687329e+01 -9.055683715820312329e+01 -8.971008117675781079e+01 -9.035822875976562329e+01
-9.092753417968749829e+01 -9.083588989257812329e+01 -9.092732818603515454e+01 -9.089745147705077954e+01 -9.008698852539062329e+01 -9.011021240234374829e+01 -9.134267242431640454e+01 nan nan nan nan nan nan nan nan nan nan nan nan -9.133453186035156079e+01 -9.067873962402343579e+01 -9.090546997070312329e+01 -9.078977020263671704e+01 -9.091514404296874829e+01 -8.893150146484374829e+01 -8.538081176757812329e+01 -8.237843902587890454e+01 -8.277090270996093579e+01 -7.819529541015624829e+01 -7.959324462890624829e+01 -7.587916381835937329e+01 -7.831413848876952954e+01 -7.636868865966796704e+01 -8.071694000244140454e+01 -7.983595092773437329e+01 -8.360451324462890454e+01 -8.415597351074218579e+01 -8.786567504882812329e+01 -9.034916503906249829e+01 -8.937161834716796704e+01 -9.007066162109374829e+01 -9.082362182617187329e+01 -9.075882537841796704e+01 -9.132665832519531079e+01 -9.133100708007812329e+01 nan nan -9.111843688964843579e+01 -9.107544525146484204e+01 -9.095352752685546704e+01 -9.098987396240234204e+01 -9.109933288574218579e+01 -9.070780761718749829e+01 -9.040589721679687329e+01 -8.780034454345702954e+01 -8.859654815673827954e+01 -8.986298187255859204e+01 -9.091944702148437329e+01 -9.089015014648437329e+01 -8.884162719726562329e+01 -9.092753417968749829e+01
-9.138825805664059487e+01 -9.066531188964843579e+01 -9.034869201660156079e+01 -9.025248535156249829e+01 -9.026696594238281079e+01 -9.019292266845702954e+01 -9.150247009277343579e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.124186523437499829e+01 -9.060082061767577954e+01 -8.843566711425781079e+01 -8.987745483398437329e+01 -9.064655120849609204e+01 -8.599263580322265454e+01 -8.256947906494140454e+01 -8.144349487304687329e+01 -7.796442230224609204e+01 -7.709029205322265454e+01 -7.756253631591796704e+01 -7.641902740478515454e+01 -7.788448150634765454e+01 -7.803804595947265454e+01 -7.984171874999999829e+01 -8.288958557128906079e+01 -8.462522705078124829e+01 -8.571278961181640454e+01 -8.982934387207031079e+01 -8.805318267822265454e+01 -9.067776306152343579e+01 -9.001217468261718579e+01 -9.097854431152343579e+01 -9.099534423828124829e+01 -9.160293395996093579e+01 nan nan nan -9.129220397949218579e+01 nan -9.132833679199218579e+01 nan nan -9.128177459716796704e+01 -9.099365814208984204e+01 -9.153925903320312329e+01 nan -9.148071868896484204e+01 nan -9.138825805664062329e+01
nan -9.119793518066406079e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.084057434082031079e+01 -9.091510589599609204e+01 -9.152677734374999829e+01 -9.127696807861327954e+01 -9.126379211425781079e+01 -8.932430084228515454e+01 -8.621178253173827954e+01 -8.551206787109374829e+01 -8.256884582519531079e+01 -8.266050537109374829e+01 -8.095910461425781079e+01 -7.980087097167968579e+01 -7.960726745605468579e+01 -7.952590759277343579e+01 -8.491592224121093579e+01 -8.602461059570312329e+01 -8.929235656738281079e+01 -9.030766876220702954e+01 -8.967343719482421704e+01 -9.074224670410156079e+01 -9.090801055908202954e+01 nan -9.114215667724609204e+01 nan nan nan nan nan nan nan nan nan nan nan nan -9.147482116699218579e+01 nan -9.146663482666015454e+01 nan nan
nan -9.139633758544921704e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.097843749999999829e+01 nan -9.116237457275390454e+01 -9.058640106201171704e+01 -8.884304626464843579e+01 -8.856303222656249829e+01 -8.743329437255859204e+01 -8.582356842041015454e+01 -8.267465026855468579e+01 -8.365921600341796704e+01 -8.422498138427734204e+01 -8.425652130126952954e+01 -8.447942169189452954e+01 -8.415379150390624829e+01 -8.867869384765624829e+01 -8.977309997558593579e+01 -9.003481872558593579e+01 -9.109128387451171704e+01 nan nan nan -9.126029785156249829e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
nan -9.138209350585937329e+01 nan -9.127119262695312329e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.152733428955077954e+01 -9.148464019775390454e+01 -9.082451446533202954e+01 -9.153607757568359204e+01 nan nan -9.100405700683593579e+01 -8.983769805908202954e+01 -8.974371154785156079e+01 -8.946534545898437329e+01 -9.108070953369140454e+01 -8.975279052734374829e+01 -9.081329162597656079e+01 -9.092516906738281079e+01 -9.037553222656249829e+01 -9.157745941162109204e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
-9.114607055664059487e+01 nan -9.136566741943359204e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.145996673583984204e+01 nan -9.087554748535156079e+01 nan -9.068226440429687329e+01 -8.935650451660156079e+01 -9.030431182861327954e+01 -8.719067962646484204e+01 -8.821376617431640454e+01 -8.934448059082031079e+01 -8.774293334960937329e+01 -8.835666473388671704e+01 -8.966941650390624829e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.114607055664062329e+01
nan nan -9.146459014892577954e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan -9.122891815185546704e+01 -9.013833435058593579e+01 -8.992472656249999829e+01 -8.874677093505859204e+01 -8.768178375244140454e+01 -8.817609222412109204e+01 -8.848972900390624829e+01 -9.073143585205077954e+01 -9.097560699462890454e+01 nan nan nan -9.144720275878906079e+01 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
