0.01	-nan
0.02	1
0.03	-nan
0.04	-nan
0.05	-nan
0.06	-nan
0.07	-nan
0.08	-nan
0.09	1
0.1	-nan
0.11	-nan
0.12	1
0.13	1
0.14	1
0.15	1
0.16	-nan
0.17	-nan
0.18	-nan
0.19	1
0.2	301
0.21	1
0.22	1
0.23	1
0.24	-nan
0.25	-nan
0.26	1
0.27	-nan
0.28	-nan
0.29	-nan
0.3	1
0.31	1
0.32	-nan
0.33	1
0.34	1
0.35	1
0.36	-4
0.37	1
0.38	1
0.39	1
0.4	-nan
0.41	1
0.42	1
0.43	-inf
0.44	-nan
0.45	1
0.46	1
0.47	1
0.48	1
0.49	1
0.5	1
0.51	1
0.52	1
0.53	-29
0.54	1
0.55	1
0.56	-2.75
0.57	1
0.58	1
0.59	-14
0.6	-nan
0.61	1
0.62	-14
0.63	1
0.64	1
0.65	-nan
0.66	1
0.67	1
0.68	-inf
0.69	1
0.7	1
0.71	-nan
0.72	1
0.73	-6.5
0.74	1
0.75	1
0.76	1
0.77	1
0.78	1
0.79	1
0.8	1
0.81	1
0.82	1
0.83	1
0.84	1
0.85	1
0.86	1
0.87	1
0.88	-14
0.89	-nan
0.9	1
0.91	-2.3333
0.92	1
0.93	1
0.94	1
0.95	1
0.96	-2.75
0.97	1
0.98	-5
0.99	1
1	1
1.01	1
1.02	1
1.03	-1.5
1.04	1
1.05	1
1.06	-0.5
1.07	1
1.08	1
1.09	-5
1.1	1
1.11	1
1.12	1
1.13	-4
1.14	1
1.15	1
1.16	-14
1.17	-3.6154
1.18	1
1.19	1
1.2	-6.5
1.21	1
1.22	1
1.23	-4
1.24	1
1.25	1
1.26	1
1.27	1
1.28	1
1.29	1
1.3	1
1.31	-8
1.32	-4
1.33	1
1.34	-2
1.35	1
1.36	1
1.37	1
1.38	1
1.39	-9
1.4	1
1.41	-6.5
1.42	1
1.43	-2.75
1.44	-6.5
1.45	-4
1.46	-14
1.47	-2
1.48	-4
1.49	1
1.5	1
1.51	-4.4545
1.52	-6.5
1.53	-4
1.54	-5
1.55	1
1.56	-1.1429
1.57	1
1.58	-4
1.59	1
1.6	1
1.61	1
1.62	-2
1.63	1
1.64	-1.5
1.65	-2.75
1.66	-14
1.67	1
1.68	1
1.69	1
1.7	-inf
1.71	1
1.72	-1.1429
1.73	-2.75
1.74	-5
1.75	1
1.76	1
1.77	-nan
1.78	1
1.79	1
1.8	1
1.81	-5.6667
1.82	1
1.83	-6.5
1.84	1
1.85	-5
1.86	-1.5
1.87	1
1.88	1
1.89	1
