0.01	-nan
0.02	-nan
0.03	-nan
0.04	-nan
0.05	-nan
0.06	-6.5
0.07	1
0.08	-nan
0.09	-nan
0.1	inf
0.11	-inf
0.12	-nan
0.13	-nan
0.14	1
0.15	-nan
0.16	-14
0.17	1
0.18	1
0.19	-nan
0.2	1
0.21	-nan
0.22	1
0.23	-inf
0.24	-nan
0.25	1
0.26	-14
0.27	-nan
0.28	-inf
0.29	1
0.3	-4
0.31	-inf
0.32	1
0.33	-nan
0.34	1
0.35	-nan
0.36	1
0.37	1
0.38	1
0.39	-nan
0.4	-6.5
0.41	-nan
0.42	1
0.43	1
0.44	1
0.45	1
0.46	1
0.47	1
0.48	-6.5
0.49	1
0.5	1
0.51	1
0.52	1
0.53	1
0.54	1
0.55	1
0.56	-nan
0.57	1
0.58	1
0.59	1
0.6	-4
0.61	1
0.62	-nan
0.63	1
0.64	1
0.65	-5
0.66	1
0.67	-6.5
0.68	1
0.69	-4
0.7	1
0.71	1
0.72	-4
0.73	-29
0.74	1
0.75	1
0.76	-2.3333
0.77	1
0.78	1
0.79	1
0.8	1
0.81	1
0.82	-nan
0.83	1
0.84	-5.6667
0.85	1
0.86	1
0.87	1
0.88	1
0.89	1
0.9	-4
0.91	-3.2857
0.92	1
0.93	1
0.94	1
0.95	-6.5
0.96	1
0.97	1
0.98	1
0.99	1
1	-inf
1.01	1
1.02	1
1.03	1
1.04	1
1.05	1
1.06	1
1.07	1
1.08	1
1.09	-6.5
1.1	-2.75
1.11	1
1.12	1
1.13	1
1.14	1
1.15	-6.5
1.16	-5.6667
1.17	1
1.18	1
1.19	-6.5
1.2	1
1.21	1
1.22	1
1.23	-1.5
1.24	1
1.25	-7.5714
1.26	1
1.27	-2.75
1.28	1
1.29	-29
1.3	1
1.31	1
1.32	1
1.33	1
1.34	-2
1.35	1
1.36	-4
1.37	1
1.38	-2.75
1.39	1
1.4	1
1.41	1
1.42	1
1.43	-6.5
1.44	1
1.45	1
1.46	1
1.47	1
1.48	-2.3333
1.49	-2
1.5	1
1.51	1
1.52	1
1.53	1
1.54	-4
1.55	1
1.56	1
1.57	1
1.58	-2
1.59	1
1.6	1
1.61	1
1.62	1
1.63	-5
1.64	1
1.65	1
1.66	1
1.67	-6.5
1.68	-nan
1.69	1
1.7	1
1.71	1
1.72	1
1.73	1
1.74	1
1.75	1
1.76	-4
1.77	1
1.78	-6.5
1.79	1
1.8	1
1.81	1
1.82	1
1.83	-4
1.84	1
1.85	-9
1.86	1
1.87	1
1.88	-4
1.89	1
