0.01	-0.878
0.02	-1.1853
0.03	-0.93018
0.04	-1.0674
0.05	-0.52171
0.06	-0.62626
0.07	0.31302
0.08	0.99268
0.09	-0.53498
0.1	2.8924
0.11	-0.043385
0.12	-0.99539
0.13	-0.53271
0.14	-0.73052
0.15	-0.82333
0.16	-0.29003
0.17	-0.83392
0.18	3.4429
0.19	0.90993
0.2	5.0302
0.21	1.5893
0.22	-0.67131
0.23	-0.37379
0.24	-0.18076
0.25	-0.023637
0.26	0.44259
0.27	1.2935
0.28	0.26394
0.29	-0.26926
0.3	-0.69347
0.31	0.2605
0.32	-0.24794
0.33	-0.3762
0.34	0.19328
0.35	0.95179
0.36	3.2735
0.37	1.0188
0.38	-0.32835
0.39	0.17108
0.4	1.3247
0.41	1.533
0.42	-0.23201
0.43	-0.7218
0.44	0.55147
0.45	0.08331
0.46	0.75575
0.47	0.54253
0.48	-0.53461
0.49	-0.66333
0.5	-0.085337
0.51	-0.3967
0.52	-0.17732
0.53	2.1679
0.54	2.4161
0.55	0.62179
0.56	0.73072
0.57	-0.09779
0.58	-0.52413
0.59	0.24839
0.6	0.54965
0.61	0.25827
0.62	0.62466
0.63	0.36781
0.64	-0.012323
0.65	0.0027245
0.66	-0.26402
0.67	0.093107
0.68	-0.068168
0.69	-0.61272
0.7	0.30647
0.71	2.0602
0.72	1.2814
0.73	1.2552
0.74	-0.42472
0.75	0.063302
0.76	0.48546
0.77	-0.16549
0.78	0.43067
0.79	0.40502
0.8	0.025116
0.81	0.53124
0.82	-0.43437
0.83	-0.049067
0.84	-0.17383
0.85	-0.010313
0.86	0.18783
0.87	0.83286
0.88	0.78792
0.89	0.60648
0.9	0.35813
0.91	0.024151
0.92	0.53654
0.93	0.49578
0.94	-0.06353
0.95	0.39519
0.96	0.36485
0.97	-0.32773
0.98	0.56041
0.99	-0.10476
1	-0.034034
1.01	-0.30287
1.02	-0.2613
1.03	0.4193
1.04	-0.052251
1.05	0.3377
1.06	1.5138
1.07	0.62069
1.08	0.033447
1.09	-0.17527
1.1	-0.27703
1.11	0.43258
1.12	0.66531
1.13	0.1175
1.14	-0.21813
1.15	-0.098154
1.16	0.25221
1.17	0.22405
1.18	0.13723
1.19	-0.25163
1.2	-0.48301
1.21	-0.064724
1.22	0.55841
1.23	0.68284
1.24	0.52778
1.25	0.11673
1.26	0.48455
1.27	-0.084377
1.28	-0.15213
1.29	-0.69468
1.3	0.51124
1.31	0.61528
1.32	0.18511
1.33	-0.15955
1.34	-0.26472
1.35	-0.52585
1.36	0.062629
1.37	0.48216
1.38	-0.20903
1.39	0.21734
1.4	0.060262
1.41	0.67905
1.42	-0.44621
1.43	0.28646
1.44	0.14602
1.45	-0.0058943
1.46	-0.30928
1.47	0.23107
1.48	0.005813
1.49	-0.062518
1.5	0.19643
1.51	0.1037
1.52	-0.11097
1.53	-0.36632
1.54	-0.38917
1.55	-0.50468
1.56	-0.335
1.57	1.8491
1.58	0.14884
1.59	-0.26707
1.6	-0.31332
1.61	-0.2805
1.62	-0.31497
1.63	-0.013892
1.64	0.22247
1.65	0.0069586
1.66	-0.13763
1.67	0.25867
1.68	-0.34034
1.69	-0.16374
1.7	-0.016615
1.71	-0.20503
1.72	-0.38603
1.73	0.040619
1.74	-0.13386
1.75	0.27341
1.76	-0.12088
1.77	0.33474
1.78	0.0043557
1.79	-0.52905
1.8	-0.24961
1.81	-0.32535
1.82	-0.1924
1.83	0.16075
1.84	0.48221
1.85	-0.54203
1.86	-0.58114
1.87	-0.11063
1.88	-0.065187
1.89	-0.20449
