NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-76.4117987286259	-74.0431612749472	-75.1159676037468	-174	-77.033786386849	-174	-174	-74.0342505529755	-75.7271011281521	-77.6835268063253	-75.3651154479456	-72.1403943384586	-174	-76.0932250267136	-68.2870381294799	-64.7764146379813	-63.0819463272604	-62.3842374151017	-63.8855728829725	-66.7762617638737	-76.5724345820286	-174	-76.4600508298771	-69.0230620206259	-70.7666600105306	-69.6543223752148	-174	-174	-71.0061196086667	-74.88400237583	-72.73414671384	-71.3030018065772	-73.6342112605427	-74.6510776468018	-174	-75.8553150521762	-174	-71.7972782635346	-68.004957600611	-71.1895756569448	-71.3927747414869	-64.4534203796945	-174	-71.3566922467635	-60.2048751050246	-71.3133050502996	-70.6233423003802	-61.8793806790344	-76.6448876657393	-59.056212408784	-71.8870036226074	-70.2763259418507	-66.2912039726297	-59.8185717233952	-68.477965298545	-60.9639716321225	-61.9959473885244	-61.0614252133662	-68.7926458699245	-74.13813663748	-70.360698860453	-67.6246022209406	-73.3965604462111	-67.8225356262359	-76.8847053498595	-73.7544292389017	-71.8056540220903	-62.9316973278193	-67.2681671627079	-61.6465597625513	-53.5224646110222	-52.6253512680559	-52.1198372156953	-54.6726140544068	-62.136885869365	-65.3633705271636	-56.6091716027545	-58.2146446353036	-65.8632330797958	-62.0341458981787	-61.1802324285741	-71.6563073912823	-59.6187693438835	-75.1983093573271	-67.8261077961153	-76.0985515670588	-63.7238289300483	-71.2518825238937	-57.2286672012735	-72.7859729422805	-63.7313762782819	-69.7723044500239	-76.0617479945513	-76.3937822211666	-174	-174	-174	-72.6692010034896	-174	-72.3217533818463	-77.1730554149157	-76.2340199945445	-74.0113254713981	-70.7453145297886	-72.5546562495686	-76.5687602391341	-72.9493465301244	-76.4425246849632	-77.2757192445289	-174	-75.3268315647555	-73.9543380710837	-75.5769552954586	-73.6458192399757	-174	-75.0982920515854	-174	-72.3871287069794	-74.1518304169405	-174	-75.8835449409277	-67.2387763290867	-65.4208885948906	-64.3001055534766	-64.1801245328134	-62.9263614362591	-63.2000233126318	-64.4798854957718	-66.54158100233	-71.0826937194362	-63.7477074273109	-73.5781521168424	-66.4955841603075	-174	-73.5150637421578	-75.3031814597732	-174	-174	-72.0524922265678	-174	-76.1972796294536	-174	-174	-174	-174	-174	-75.2064595456457	-174	-174	-174	-174	-174	-174	-77.3259122363636	-76.2388176450867	-174	-174	-174	-174	-174	-174	-73.237112882617	-76.4052474538959	-174	-174	-76.7314846346342	-76.5250891028784	-74.3371921023241	-174	-77.327617819349
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
