0.01	-nan
0.02	-nan
0.03	-nan
0.04	-nan
0.05	-nan
0.06	-nan
0.07	-nan
0.08	-nan
0.09	-nan
0.1	-nan
0.11	-1
0.12	-nan
0.13	-nan
0.14	-nan
0.15	-1
0.16	-nan
0.17	-nan
0.18	-nan
0.19	-1
0.2	-1
0.21	-nan
0.22	-1
0.23	-1
0.24	-nan
0.25	-1
0.26	-nan
0.27	-nan
0.28	-nan
0.29	-1
0.3	-1
0.31	-nan
0.32	-nan
0.33	-nan
0.34	-nan
0.35	-nan
0.36	-nan
0.37	-1
0.38	-1
0.39	-1
0.4	-1
0.41	20.6
0.42	-1
0.43	-nan
0.44	-1
0.45	-1
0.46	-nan
0.47	-1
0.48	-nan
0.49	-1
0.5	-nan
0.51	-1
0.52	-nan
0.53	-1
0.54	-1
0.55	-1
0.56	-1
0.57	-1
0.58	-nan
0.59	-nan
0.6	-1
0.61	-1
0.62	-nan
0.63	-nan
0.64	-nan
0.65	-nan
0.66	-1
0.67	-nan
0.68	-1
0.69	-nan
0.7	-nan
0.71	-1
0.72	-nan
0.73	-nan
0.74	-nan
0.75	-1
0.76	-nan
0.77	-nan
0.78	-nan
0.79	-nan
0.8	-nan
0.81	-1
0.82	-nan
0.83	-1
0.84	-1
0.85	-1
0.86	-1
0.87	-nan
0.88	-1
0.89	-nan
0.9	-nan
0.91	-nan
0.92	-1
0.93	-nan
0.94	-1
0.95	-1
0.96	-1
0.97	-1
0.98	-nan
0.99	-nan
1	-nan
1.01	-nan
1.02	-1
1.03	-1
1.04	-1
1.05	-nan
1.06	-nan
1.07	-nan
1.08	-1
1.09	-1
1.1	-1
1.11	-nan
1.12	-1
1.13	-nan
1.14	-nan
1.15	-nan
1.16	-1
1.17	-1
1.18	-1
1.19	-1
1.2	-nan
1.21	-1
1.22	-nan
1.23	-1
1.24	-1
1.25	-1
1.26	-nan
1.27	-1
1.28	-nan
1.29	-1
1.3	-1
1.31	-nan
1.32	-1
1.33	-nan
1.34	-1
1.35	-1
1.36	-nan
1.37	-1
1.38	-1
1.39	-1
1.4	-1
1.41	-nan
1.42	-1
1.43	-1
1.44	-1
1.45	-nan
1.46	-1
1.47	-nan
1.48	-1
1.49	-1
1.5	-1
1.51	-1
1.52	-1
1.53	-nan
1.54	-nan
1.55	-nan
1.56	-nan
1.57	-1
1.58	-nan
1.59	-1
1.6	-1
1.61	-1
1.62	-1
1.63	-nan
1.64	-nan
1.65	-nan
1.66	-nan
1.67	-nan
1.68	-nan
1.69	-nan
1.7	-1
1.71	-1
1.72	-nan
1.73	-nan
1.74	-1
1.75	-1
1.76	-nan
1.77	-nan
1.78	-nan
1.79	-nan
1.8	-nan
1.81	-nan
1.82	-nan
1.83	-nan
1.84	-nan
1.85	-nan
1.86	-nan
1.87	-nan
1.88	-1
1.89	-nan
