0.63098	-0.12265	0.76604
-0.76593	-0.013369	0.64279
0.73257	-0.22397	0.64279
0.75197	-0.14617	0.64279
0.14617	0.75197	0.64279
0.79718	-0.33838	0.5
0.82818	-0.2532	0.5
0.2532	0.82818	0.5
-0.86589	-0.015114	0.5
0.82187	-0.45557	0.34202
0.86499	-0.36717	0.34202
0.36717	0.86499	0.34202
0.27474	0.89863	0.34202
-0.30593	0.8885	0.34202
-0.93612	0.0819	0.34202
-0.93955	-0.0164	0.34202
-0.18791	-0.96671	0.17365
0.80671	-0.56486	0.17365
0.86133	-0.47744	0.17365
0.98466	0.017187	0.17365
0.97747	0.12002	0.17365
0.47744	0.86133	0.17365
0.3848	0.90652	0.17365
-0.22153	0.95957	0.17365
-0.96671	0.18791	0.17365
-0.98106	0.085832	0.17365
-0.29237	-0.9563	6.1232e-17
0.22495	-0.97437	6.1232e-17
0.32557	-0.94552	6.1232e-17
0.75471	-0.65606	6.1232e-17
0.81915	-0.57358	6.1232e-17
0.99619	-0.087156	6.1232e-17
0.99985	0.017452	6.1232e-17
0.57358	0.81915	6.1232e-17
0.48481	0.87462	6.1232e-17
-0.017452	0.99985	6.1232e-17
-0.12187	0.99255	6.1232e-17
-0.9563	0.29237	6.1232e-17
-0.98163	0.19081	6.1232e-17
-0.3848	-0.90652	-0.17365
0.22153	-0.95957	-0.17365
0.67164	-0.72024	-0.17365
0.74324	-0.64609	-0.17365
0.96671	-0.18791	-0.17365
0.98106	-0.085832	-0.17365
0.64609	0.74324	-0.17365
0.56486	0.80671	-0.17365
0.085832	0.98106	-0.17365
-0.017187	0.98466	-0.17365
-0.90652	0.3848	-0.17365
-0.94178	0.28793	-0.17365
0.56552	-0.75047	-0.34202
0.64087	-0.68725	-0.34202
0.68725	0.64087	-0.34202
0.44604	-0.74233	-0.5
0.52119	-0.69164	-0.5
