0.01	-1
0.02	-1
0.03	-1
0.04	-1
0.05	-1
0.06	-1
0.07	-0.91881
0.08	-0.45867
0.09	2.2656
0.1	34.358
0.11	15.257
0.12	-1
0.13	-0.9821
0.14	-1
0.15	-1
0.16	-1
0.17	-1
0.18	25.479
0.19	-0.93393
0.2	61.729
0.21	59.235
0.22	-0.64086
0.23	-1
0.24	-1
0.25	-1
0.26	1.8334
0.27	26.873
0.28	5.7884
0.29	1.3162
0.3	-0.37458
0.31	8.0656
0.32	2.0283
0.33	-0.25461
0.34	0.67559
0.35	8.7429
0.36	28.025
0.37	16.46
0.38	-0.99183
0.39	-0.078448
0.4	5.3479
0.41	19.375
0.42	2.6217
0.43	-0.66511
0.44	4.5844
0.45	4.2257
0.46	4.0004
0.47	5.925
0.48	-1
0.49	-0.246
0.5	-0.84585
0.51	0.30512
0.52	1.3251
0.53	4.1112
0.54	11.378
0.55	4.0899
0.56	2.8716
0.57	2.1957
0.58	-0.89883
0.59	-0.45586
0.6	0.15706
0.61	4.7513
0.62	3.1559
0.63	2.3453
0.64	-0.53805
0.65	0.26253
0.66	0.9994
0.67	1.7043
0.68	-0.65776
0.69	-0.76519
0.7	-0.70613
0.71	3.9932
0.72	0.70451
0.73	3.8553
0.74	-0.15277
0.75	0.035316
0.76	0.41467
0.77	-0.25245
0.78	-0.76281
0.79	0.079005
0.8	0.036833
0.81	2.9662
0.82	-0.68452
0.83	-0.7313
0.84	-0.94828
0.85	-0.65505
0.86	-0.17618
0.87	0.085365
0.88	-0.67593
0.89	0.47938
0.9	-0.13248
0.91	-0.86009
0.92	-0.47859
0.93	0.8719
0.94	-0.93352
0.95	-0.5251
0.96	-0.4022
0.97	-0.79566
0.98	0.061475
0.99	-0.46254
1	-0.36202
1.01	-0.17778
1.02	-0.8896
1.03	-0.82842
1.04	-0.8634
1.05	-0.9815
1.06	-0.21244
1.07	-0.34536
1.08	-0.51507
1.09	-0.83116
1.1	-0.94366
1.11	-0.91651
1.12	-0.66528
1.13	-0.62111
1.14	-0.81453
1.15	-0.49681
1.16	-0.49176
1.17	-0.99405
1.18	-0.78948
1.19	-0.58139
1.2	-0.91945
1.21	-0.88249
1.22	-0.90151
1.23	-0.76389
1.24	-0.77821
1.25	-0.86705
1.26	-0.6594
1.27	-0.94647
1.28	-0.81611
1.29	-0.99639
1.3	-0.93149
1.31	-0.88914
1.32	-0.85835
1.33	-0.68188
1.34	-0.86418
1.35	-0.93281
1.36	-0.96017
1.37	-1
1.38	-0.85942
1.39	-0.84749
1.4	-0.98984
1.41	-0.86417
1.42	-0.99896
1.43	-0.86284
1.44	-0.96246
1.45	-0.9495
1.46	-0.99191
1.47	-0.97884
1.48	-0.88468
1.49	-0.96797
1.5	-0.97935
1.51	-0.95048
1.52	-0.95377
1.53	-0.94601
1.54	-0.96287
1.55	-1
1.56	-0.97824
1.57	-0.99015
1.58	-0.96847
1.59	-0.92486
1.6	-1
1.61	-1
1.62	-1
1.63	-0.9515
1.64	-0.99241
1.65	-0.99154
1.66	-0.99495
1.67	-0.9906
1.68	-0.96563
1.69	-1
1.7	-0.99801
1.71	-0.99657
1.72	-0.99065
1.73	-0.98258
1.74	-1
1.75	-0.99485
1.76	-0.99644
1.77	-0.99803
1.78	-0.99535
1.79	-0.98959
1.8	-0.99868
1.81	-0.99919
1.82	-0.99903
1.83	-0.99531
1.84	-0.99685
1.85	-1
1.86	-1
1.87	-0.99446
1.88	-0.99787
1.89	-0.9987
