0.01	1
0.02	1
0.03	-5.4286
0.04	-5.4286
0.05	-0.75325
0.06	-0.28571
0.07	1
0.08	1
0.09	-2.5065
0.1	40.61
0.11	14.659
0.12	-3.0179
0.13	1
0.14	-0.70168
0.15	-0.99507
0.16	-1.1039
0.17	0.49907
0.18	22.598
0.19	-0.58513
0.2	72.246
0.21	32.778
0.22	-0.36778
0.23	-1.3519
0.24	-1.1669
0.25	-0.85886
0.26	-1.8929
0.27	14.242
0.28	5.3928
0.29	-0.85143
0.3	-2.5788
0.31	-0.52256
0.32	-1.2881
0.33	-1.2396
0.34	-1.3941
0.35	-0.5553
0.36	-0.15139
0.37	4.9263
0.38	-1.3441
0.39	-1.9847
0.4	19.591
0.41	9.9847
0.42	-0.96793
0.43	-0.97802
0.44	-0.65899
0.45	-1.9221
0.46	4.0538
0.47	2.9063
0.48	-0.62406
0.49	-0.63636
0.5	-1.8125
0.51	-1.9189
0.52	-2.1224
0.53	-1.2689
0.54	-0.72966
0.55	-0.79402
0.56	-0.69545
0.57	-1.098
0.58	-2.6735
0.59	-0.76215
0.6	-1.4434
0.61	6.8188
0.62	-1.4658
0.63	-1.2089
0.64	-2.3333
0.65	-0.7067
0.66	1.6366
0.67	-0.48352
0.68	-2.4593
0.69	-0.57727
0.7	-1.0663
0.71	-0.51531
0.72	-0.83051
0.73	-1.069
0.74	-1.6229
0.75	-0.57727
0.76	-1.6806
0.77	-2.5179
0.78	-1.8785
0.79	-1.322
0.8	0.20197
0.81	-1.0517
0.82	-0.55844
0.83	0.35065
0.84	-1.092
0.85	-1.5376
0.86	-1.2041
0.87	-2.1797
0.88	-2.872
0.89	-0.47878
0.9	-2.2359
0.91	-0.74107
0.92	-0.92351
0.93	-2.226
0.94	-1.0052
0.95	-1.075
0.96	-0.60237
0.97	-0.73225
0.98	-0.52113
0.99	-0.54762
1	-0.5
1.01	-1.6601
1.02	-1.0912
1.03	-0.54698
1.04	-1.8476
1.05	-0.56696
1.06	-1.2253
1.07	-0.77049
1.08	-0.65138
1.09	-0.54286
1.1	-0.35
1.11	-1.542
1.12	-1.1488
1.13	-0.78571
1.14	-1.3011
1.15	-0.46012
1.16	-0.99913
1.17	-0.8724
1.18	-0.7734
1.19	-0.33005
1.2	-0.55949
1.21	-1.0787
1.22	-1.724
1.23	-0.26464
1.24	-0.61556
1.25	-0.62651
1.26	-0.72386
1.27	-0.48792
1.28	-0.54286
1.29	-0.63929
1.3	-0.12245
1.31	-0.74444
1.32	-1.3594
1.33	-0.57034
1.34	-0.73225
1.35	-0.90476
1.36	-0.19416
1.37	-0.71683
1.38	-0.59826
1.39	-0.54286
1.4	-0.31387
1.41	-0.36709
1.42	-2.0252
1.43	-0.44
1.44	-0.71205
1.45	-0.61194
1.46	-0.41732
1.47	-0.46846
1.48	-0.33388
1.49	-0.17206
1.5	-0.72103
1.51	-0.50278
1.52	-0.65701
1.53	-0.83673
1.54	-1.3059
1.55	-0.50838
1.56	-1.1181
1.57	-0.16004
1.58	-0.55113
1.59	-0.47642
1.6	-0.47972
1.61	-1.2449
1.62	-0.14363
1.63	0.95149
1.64	-0.54698
1.65	-0.95794
1.66	-0.56794
1.67	1.6454
1.68	-1.1658
1.69	-0.99146
1.7	3.9755
1.71	-1.0403
1.72	-0.65899
1.73	1.3649
1.74	-0.8
1.75	-0.59882
1.76	-1.7317
1.77	3.8873
1.78	1.2618
1.79	-0.47541
1.8	4.7298
1.81	-0.90848
1.82	-1.3836
1.83	0.9534
1.84	3.896
1.85	-1.1669
1.86	-1.871
1.87	2.1816
1.88	11.856
1.89	1.0579
