0.01	-1
0.02	-1
0.03	-1
0.04	-1
0.05	-0.39211
0.06	-0.69259
0.07	0.056286
0.08	0.62165
0.09	-0.72099
0.1	1.1931
0.11	-0.3064
0.12	-1
0.13	-0.60608
0.14	-0.7902
0.15	-0.80076
0.16	-0.35047
0.17	-0.86826
0.18	1.9385
0.19	0.55732
0.2	2.866
0.21	0.63636
0.22	-0.72062
0.23	-0.4578
0.24	-0.32655
0.25	-0.13846
0.26	0.08029
0.27	0.47389
0.28	-0.074504
0.29	-0.49769
0.3	-0.71912
0.31	-0.16464
0.32	-0.40187
0.33	-0.55031
0.34	0.014096
0.35	0.31865
0.36	1.9808
0.37	0.27316
0.38	-0.4357
0.39	-0.036967
0.4	0.7703
0.41	0.71329
0.42	-0.42193
0.43	-0.74788
0.44	0.057953
0.45	-0.20773
0.46	0.3506
0.47	0.20456
0.48	-0.56241
0.49	-0.76105
0.5	-0.25463
0.51	-0.52634
0.52	-0.40572
0.53	1.375
0.54	1.4216
0.55	0.22587
0.56	0.27466
0.57	-0.27883
0.58	-0.61426
0.59	-0.011516
0.6	0.2904
0.61	-0.10373
0.62	0.20956
0.63	-0.024036
0.64	-0.18156
0.65	-0.19936
0.66	-0.43028
0.67	-0.12679
0.68	-0.22718
0.69	-0.68963
0.7	0.067804
0.71	1.2569
0.72	0.79133
0.73	0.60742
0.74	-0.48974
0.75	-0.22256
0.76	0.10002
0.77	-0.34758
0.78	0.29784
0.79	0.10159
0.8	-0.10248
0.81	0.11932
0.82	-0.60162
0.83	-0.21938
0.84	-0.29187
0.85	-0.2002
0.86	-0.02197
0.87	0.50182
0.88	0.43751
0.89	0.23218
0.9	0.080103
0.91	-0.15006
0.92	0.22813
0.93	0.21921
0.94	-0.078178
0.95	0.066876
0.96	0.058395
0.97	-0.35304
0.98	0.31755
0.99	-0.23099
1	-0.18894
1.01	-0.36136
1.02	-0.34718
1.03	0.16819
1.04	-0.092784
1.05	0.21552
1.06	0.9419
1.07	0.26624
1.08	-0.12032
1.09	-0.28812
1.1	-0.40476
1.11	0.34811
1.12	0.42991
1.13	-0.082131
1.14	-0.30583
1.15	-0.29197
1.16	0.076273
1.17	0.15149
1.18	0.019365
1.19	-0.28775
1.2	-0.53866
1.21	-0.17027
1.22	0.5037
1.23	0.4835
1.24	0.4155
1.25	-0.12774
1.26	0.18312
1.27	-0.094376
1.28	-0.22674
1.29	-0.68632
1.3	0.29317
1.31	0.44862
1.32	0.19837
1.33	-0.23202
1.34	-0.37231
1.35	-0.48908
1.36	-0.022749
1.37	0.39795
1.38	-0.16253
1.39	0.23225
1.4	0.13411
1.41	0.52596
1.42	-0.40907
1.43	0.18304
1.44	-0.053371
1.45	-0.025537
1.46	-0.2649
1.47	0.036766
1.48	0.015712
1.49	-0.12861
1.5	0.13164
1.51	0.1234
1.52	0.0033999
1.53	-0.40054
1.54	-0.41068
1.55	-0.33272
1.56	-0.14047
1.57	1.8362
1.58	0.24473
1.59	-0.26465
1.6	-0.28673
1.61	-0.31849
1.62	-0.31567
1.63	0.0019706
1.64	0.29655
1.65	-0.0056123
1.66	-0.15874
1.67	0.27343
1.68	-0.37637
1.69	-0.11382
1.7	0.13374
1.71	-0.16317
1.72	-0.13818
1.73	0.037416
1.74	0.085128
1.75	0.58741
1.76	0.0765
1.77	0.30146
1.78	-0.066937
1.79	-0.38262
1.8	-0.26872
1.81	-0.2889
1.82	-0.074432
1.83	0.31298
1.84	0.61422
1.85	-0.53712
1.86	-0.45334
1.87	0.055593
1.88	-0.055801
1.89	-0.026435
