0.01	-0.31783
0.02	-2.9535
0.03	0.11489
0.04	-0.48256
0.05	0.46574
0.06	-0.21854
0.07	-0.96365
0.08	-0.3669
0.09	6.4892
0.1	32.14
0.11	18.611
0.12	-0.36882
0.13	-0.33617
0.14	-0.62666
0.15	-0.50547
0.16	-0.6303
0.17	-0.99097
0.18	27.859
0.19	-0.84388
0.2	47.375
0.21	23.034
0.22	-0.62528
0.23	-0.57459
0.24	-0.99671
0.25	-0.77598
0.26	2.922
0.27	11.188
0.28	8.2768
0.29	0.069551
0.3	0.98162
0.31	4.683
0.32	1.0135
0.33	-0.82188
0.34	-0.9026
0.35	6.0951
0.36	12.761
0.37	7.2956
0.38	-0.92918
0.39	0.4189
0.4	3.542
0.41	6.4604
0.42	-0.44024
0.43	-0.35339
0.44	0.6372
0.45	2.7466
0.46	1.3148
0.47	3.7193
0.48	-1.1708
0.49	-0.82274
0.5	-1.0754
0.51	-1.0574
0.52	-0.23393
0.53	1.093
0.54	4.4663
0.55	0.71331
0.56	-0.051353
0.57	0.58659
0.58	-0.67923
0.59	-1.4968
0.6	-1.1673
0.61	0.99751
0.62	-0.3829
0.63	0.26985
0.64	-0.8691
0.65	-0.23736
0.66	-0.6822
0.67	-0.076008
0.68	-1.5073
0.69	-1.3141
0.7	-1.6034
0.71	-0.52644
0.72	-0.88647
0.73	0.00073101
0.74	-0.70867
0.75	-1.0068
0.76	-1.3048
0.77	-1.4277
0.78	-1.596
0.79	-1.2453
0.8	-0.63465
0.81	0.32429
0.82	-1.4222
0.83	-1.0233
0.84	-1.0484
0.85	-1.1591
0.86	-1.7714
0.87	-1.7892
0.88	-1.1168
0.89	-0.95325
0.9	-0.93269
0.91	-0.96912
0.92	-0.96063
0.93	-1.1799
0.94	-1.108
0.95	-1.3563
0.96	-1.3304
0.97	-1.0593
0.98	-0.67146
0.99	-1.2859
1	-1.0774
1.01	-1.0594
1.02	-1.2948
1.03	-1.1473
1.04	-1.1
1.05	-1.2664
1.06	-0.97117
1.07	-0.95397
1.08	-0.67052
1.09	-1.1764
1.1	-1.1766
1.11	-1.1155
1.12	-0.82781
1.13	-0.76359
1.14	-0.82339
1.15	-0.66854
1.16	-0.92023
1.17	-1.1137
1.18	-0.17981
1.19	-1.0714
1.2	-1.0211
1.21	-1.0645
1.22	-0.40519
1.23	-0.5139
1.24	-0.89124
1.25	-0.46735
1.26	-0.19612
1.27	-0.41736
1.28	-0.60631
1.29	-0.88093
1.3	-0.96844
1.31	-0.50173
1.32	-0.37378
1.33	-0.67397
1.34	-0.36106
1.35	-0.40825
1.36	0.88292
1.37	0.15806
1.38	-0.62194
1.39	-0.73562
1.4	-0.89974
1.41	0.38003
1.42	-0.43526
1.43	-0.33011
1.44	-0.2406
1.45	-0.15214
1.46	-0.20269
1.47	1.7327
1.48	-0.13725
1.49	-0.58462
1.5	-0.97284
1.51	-0.01084
1.52	0.41283
1.53	-0.29221
1.54	0.52935
1.55	-0.30502
1.56	0.89183
1.57	1.8471
1.58	0.020677
1.59	-0.84366
1.6	-0.35486
1.61	1.5698
1.62	-0.66639
1.63	-0.63512
1.64	1.2127
1.65	0.19994
1.66	0.13623
1.67	3.5498
1.68	-0.22925
1.69	-0.4471
1.7	0.23885
1.71	0.71721
1.72	-0.37757
1.73	0.71632
1.74	0.53395
1.75	0.10043
1.76	-0.76292
1.77	1.2884
1.78	2.228
1.79	-0.92007
1.8	2.3658
1.81	-0.18555
1.82	-0.50476
1.83	-0.34872
1.84	0.22672
1.85	-0.030837
1.86	-0.33542
1.87	-0.12549
1.88	2.6525
1.89	0.22101
