NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-85.3481312740772	-90.1333021058399	NaN	NaN	NaN	NaN	-91.3074464804046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-91.0371743695145	-90.993935798587	NaN	-91.5930644762193	-88.5412624765337	-90.5054896147552	NaN	-90.6920532221358	-90.2114539986966	-80.0738254880319	-84.919289484588	NaN	NaN	NaN	-90.6964539060922	-86.9768887207536	-89.2034452733998	NaN	-89.6632013632197	-89.3333544378536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-90.2332614794085	-90.1486115668413	NaN	-90.667689032735	-87.5802465615681	-89.5034107982003	NaN	-89.612232117003	-89.0929664768162	-78.9182975283824	-83.7726679605229	NaN	NaN	NaN	-89.7066363547271	-86.0303004068211	-88.2957588718244	NaN	-88.8322242020358	-88.5412315598434	-91.8697308602873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-90.132975666069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-88.7299607806776	-88.5743113086816	NaN	-88.9478610175209	-85.7892244108731	-87.6380106177342	-91.1630964766251	-87.6035222608143	-87.0118973370963	-76.7605289697468	-81.643830374392	NaN	NaN	NaN	-87.8656788943454	-84.2714872776113	-86.5992146059036	NaN	-87.2790421112182	-87.0646867497308	-90.4655084870662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-89.7096973932211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-87.5980755015409	-87.3855803946639	NaN	-87.6490958999429	-84.4415104890064	-86.2292172368027	-89.6955476504275	-86.0847465735746	-85.439908386881	-75.1316561684815	-80.0338579992128	NaN	NaN	NaN	-86.4735762175802	-82.9326519942904	-85.3237255184441	NaN	-86.1124746165647	-85.9469858043744	-89.4045330808355	-91.9674182465753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-86.3365927546301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-86.8744148431119	-86.629987687354	NaN	-86.8268755096298	-83.5826220315809	-85.3392376582547	-88.770031744253	-85.1247599072056	-84.4429491517609	-74.0983088312919	-79.0127553409069	-91.2098095282221	NaN	NaN	-85.5980083311084	-82.0848779668536	-84.5104227207256	NaN	-85.3747193752349	-85.2492330440167	-88.73014317077	-91.3297439674906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-85.5044352026562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-90.8774437735372	-90.9571614425676	NaN	NaN	-84.8382842995136	-84.4935294070691	NaN	-84.4903530288037	-81.1393627436733	-82.8026712642532	-86.1302705034244	-82.3871006836937	-81.605550071144	-71.159443318189	-76.1061144238436	-88.402397083695	NaN	-91.5461475394132	-83.0925942206987	-79.6760498552857	-82.202712308329	NaN	-83.2626114060264	-83.2348759780099	-86.8169644810862	-89.5144713327313	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-85.0233686920514	-91.602826862223	-91.9785457050906	NaN	NaN	NaN	NaN	NaN	-91.531959181289	-90.0219766176555	-90.0493406030915	-91.8879521802406	NaN	-83.7718228522063	-83.3769396971148	NaN	-83.2681820312002	-79.8660551411327	-81.4782608875785	-84.7559055706314	-80.9593620894292	-80.1279018399397	-69.6283400159144	-74.5916781304025	-86.9425135153556	NaN	-90.1842035637166	-81.7859764790482	-78.4216266065652	-80.9994024553529	-91.6427563296946	-82.1626529849128	-82.1860192601198	-85.82257782161	-88.5679124551487	-91.5295169912578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-85.0856004199781	-91.6639877040323	NaN	NaN	NaN	NaN	NaN	NaN	-91.7493718471756	-90.2525815941318	-90.2945078049338	NaN	NaN	-84.0628722419423	-83.6791408511374	NaN	-83.5981682918812	-80.211603742582	-81.8360299262393	-85.1281072603896	-81.3471296105508	-80.5289729529951	-70.0438932362213	-75.0016761032254	-87.3369298034594	NaN	-90.5541319622384	-82.1404075471977	-78.7605098730927	-81.3238411457009	-91.954894076138	-82.4615309993641	-82.4715665236617	-86.0914520476871	-88.825662695689	-91.7739002298163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-89.5427579556079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-91.500965897108	-91.6132699238673	NaN	NaN	-85.5885771304584	-85.281348006613	NaN	-85.3492502671623	-82.0404782403015	-83.7382182834438	-87.0991463624309	-83.3970988448977	-82.651330386697	-72.2416763869006	-77.1761104176975	-89.4367506506788	NaN	NaN	-84.0170562414929	-80.5649397849237	-83.0526936023632	NaN	-84.0414895016386	-83.9759719455891	-87.5213741470109	-90.185512802487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
