0.01	-1
0.02	-1
0.03	-1
0.04	-1
0.05	-1
0.06	0.19216
0.07	-1
0.08	2.1179
0.09	0.50123
0.1	21.882
0.11	4.5525
0.12	-1
0.13	-1
0.14	-0.58213
0.15	-0.52314
0.16	0.78168
0.17	-0.53939
0.18	15.772
0.19	2.9032
0.2	25.911
0.21	14.328
0.22	-0.72796
0.23	-0.10588
0.24	-0.41256
0.25	0.43905
0.26	2.9068
0.27	9.988
0.28	2.6077
0.29	0.36629
0.3	-0.025641
0.31	4.2021
0.32	0.41161
0.33	-0.039494
0.34	0.82583
0.35	6.2103
0.36	12.572
0.37	7.6064
0.38	-0.086339
0.39	0.86555
0.4	5.4407
0.41	8.1973
0.42	0.8636
0.43	-0.5341
0.44	4.138
0.45	3.1832
0.46	3.225
0.47	3.9604
0.48	-0.80131
0.49	-0.065721
0.5	0.6106
0.51	1.1945
0.52	0.9207
0.53	5.9398
0.54	7.5744
0.55	3.7686
0.56	3.5688
0.57	1.4962
0.58	-0.24724
0.59	0.81247
0.6	1.4979
0.61	2.8523
0.62	3.8618
0.63	2.6555
0.64	0.93016
0.65	1.5083
0.66	0.69674
0.67	1.0814
0.68	-0.034921
0.69	-0.34924
0.7	0.77595
0.71	6.2453
0.72	3.0083
0.73	4.302
0.74	0.13348
0.75	2.4254
0.76	1.882
0.77	-0.030059
0.78	-0.42776
0.79	0.97164
0.8	0.81493
0.81	2.8116
0.82	0.72891
0.83	0.51684
0.84	0.41513
0.85	1.1333
0.86	0.28607
0.87	1.5938
0.88	2.0527
0.89	2.7514
0.9	1.6123
0.91	0.50292
0.92	1.7051
0.93	0.89328
0.94	-0.19292
0.95	1.7387
0.96	1.0656
0.97	-0.25284
0.98	0.93818
0.99	0.38542
1	1.0103
1.01	0.013333
1.02	-0.16549
1.03	0.9495
1.04	-0.20931
1.05	1.279
1.06	2.5344
1.07	1.0227
1.08	-0.0020202
1.09	0.16383
1.1	-0.18489
1.11	0.15105
1.12	0.39503
1.13	0.46506
1.14	-0.44691
1.15	0.56515
1.16	1.1077
1.17	-0.51569
1.18	0.072716
1.19	-0.2704
1.2	-0.22498
1.21	-0.49236
1.22	-0.25084
1.23	0.9358
1.24	0.35935
1.25	0.20933
1.26	0.80594
1.27	-0.43178
1.28	-0.20678
1.29	-0.54596
1.3	-0.30646
1.31	-0.17279
1.32	-0.23666
1.33	-0.53588
1.34	-0.23522
1.35	-0.84228
1.36	0.085714
1.37	0.10545
1.38	-0.92205
1.39	-0.26303
1.4	-0.54457
1.41	-0.37036
1.42	-0.67378
1.43	-0.075132
1.44	-0.32444
1.45	-0.69176
1.46	-0.79814
1.47	-0.15556
1.48	-0.53321
1.49	-0.75285
1.5	-0.69059
1.51	-0.60494
1.52	-0.41739
1.53	-0.54627
1.54	-1
1.55	-0.88217
1.56	-0.58716
1.57	-0.25747
1.58	-0.88031
1.59	-0.6381
1.6	-0.71165
1.61	-0.9216
1.62	-0.62259
1.63	-0.75921
1.64	-0.76063
1.65	-0.84876
1.66	-0.88397
1.67	-0.88171
1.68	-0.79894
1.69	-0.71282
1.7	-0.92114
1.71	-0.92145
1.72	-0.80475
1.73	-0.72874
1.74	-1
1.75	-0.92309
1.76	-1
1.77	-0.84617
1.78	-0.84105
1.79	-0.83883
1.8	-0.92522
1.81	-1
1.82	-0.8017
1.83	-0.96426
1.84	-1
1.85	-1
1.86	-1
1.87	-0.9191
1.88	-0.84198
1.89	-1
