0.01	-nan
0.02	-nan
0.03	-nan
0.04	-nan
0.05	-nan
0.06	-nan
0.07	-nan
0.08	-nan
0.09	1
0.1	601
0.11	-nan
0.12	-nan
0.13	1
0.14	-nan
0.15	1
0.16	-nan
0.17	1
0.18	-nan
0.19	1
0.2	-nan
0.21	-nan
0.22	-nan
0.23	-nan
0.24	-nan
0.25	-nan
0.26	1
0.27	-19
0.28	-nan
0.29	1
0.3	1
0.31	1
0.32	-nan
0.33	1
0.34	1
0.35	-nan
0.36	1
0.37	-nan
0.38	-nan
0.39	1
0.4	1
0.41	1
0.42	1
0.43	1
0.44	1
0.45	1
0.46	-14
0.47	1
0.48	-6.5
0.49	1
0.5	-inf
0.51	1
0.52	1
0.53	-6.5
0.54	1
0.55	-14
0.56	1
0.57	1
0.58	-9
0.59	-nan
0.6	1
0.61	-inf
0.62	1
0.63	-2.75
0.64	1
0.65	1
0.66	1
0.67	1
0.68	1
0.69	1
0.7	-nan
0.71	1
0.72	1
0.73	-3.2857
0.74	1
0.75	1
0.76	1
0.77	1
0.78	1
0.79	-nan
0.8	-0.5
0.81	1
0.82	1
0.83	-14
0.84	1
0.85	-14
0.86	1
0.87	1
0.88	1
0.89	1
0.9	-14
0.91	1
0.92	-6.5
0.93	-inf
0.94	1
0.95	-2.75
0.96	1
0.97	-2.75
0.98	1
0.99	-nan
1	-6.5
1.01	-6.5
1.02	-6.5
1.03	-2
1.04	1
1.05	1
1.06	1
1.07	1
1.08	1
1.09	1
1.1	1
1.11	1
1.12	-2.75
1.13	1
1.14	1
1.15	1
1.16	1
1.17	1
1.18	1
1.19	1
1.2	1
1.21	-2.75
1.22	-1.5
1.23	-4
1.24	1
1.25	1
1.26	1
1.27	1
1.28	1
1.29	1
1.3	-2
1.31	-inf
1.32	1
1.33	1
1.34	1
1.35	1
1.36	1
1.37	1
1.38	1
1.39	1
1.4	1
1.41	1
1.42	-14
1.43	1
1.44	-2
1.45	1
1.46	1
1.47	1
1.48	1
1.49	-nan
1.5	1
1.51	1
1.52	-4
1.53	1
1.54	1
1.55	1
1.56	1
1.57	1
1.58	-2.3333
1.59	1
1.6	1
1.61	1
1.62	-1.1429
1.63	-6.5
1.64	1
1.65	1
1.66	1
1.67	1
1.68	1
1.69	1
1.7	1
1.71	-4
1.72	1
1.73	1
1.74	1
1.75	1
1.76	1
1.77	1
1.78	1
1.79	-2.75
1.8	-2
1.81	1
1.82	1
1.83	-2.75
1.84	-6.5
1.85	1
1.86	1
1.87	1
1.88	1
1.89	-4
