0.01	-nan
0.02	-nan
0.03	1
0.04	-nan
0.05	-nan
0.06	-nan
0.07	1
0.08	1
0.09	-nan
0.1	1
0.11	-nan
0.12	-nan
0.13	1
0.14	1
0.15	1
0.16	1
0.17	1
0.18	1
0.19	-nan
0.2	-nan
0.21	-inf
0.22	1
0.23	1
0.24	-nan
0.25	1
0.26	1
0.27	1
0.28	1
0.29	-nan
0.3	1
0.31	1
0.32	1
0.33	0.9997
0.34	1
0.35	1
0.36	0.99985
0.37	1
0.38	1
0.39	-nan
0.4	0.99985
0.41	-nan
0.42	1
0.43	1
0.44	1
0.45	0.99992
0.46	0.99996
0.47	1
0.48	1
0.49	1
0.5	1
0.51	0.99994
0.52	0.99994
0.53	1
0.54	0.99985
0.55	1
0.56	1
0.57	1
0.58	1
0.59	0.99996
0.6	0.99992
0.61	0.99992
0.62	0.99992
0.63	1
0.64	1
0.65	1
0.66	1
0.67	-nan
0.68	1
0.69	0.99992
0.7	-inf
0.71	1
0.72	1
0.73	1
0.74	-inf
0.75	0.99985
0.76	0.99996
0.77	1
0.78	-nan
0.79	0.99995
0.8	1
0.81	0.99995
0.82	1
0.83	1
0.84	1
0.85	1
0.86	1
0.87	1
0.88	1
0.89	1
0.9	1
0.91	1
0.92	1
0.93	1
0.94	1
0.95	0.99995
0.96	1
0.97	1
0.98	1
0.99	1
1	1
1.01	1
1.02	1
1.03	0.99995
1.04	-inf
1.05	1
1.06	1
1.07	1
1.08	1
1.09	1
1.1	0.99985
1.11	0.99992
1.12	1
1.13	1
1.14	1
1.15	1
1.16	1
1.17	1
1.18	0.99985
1.19	0.99997
1.2	1
1.21	1
1.22	0.99997
1.23	1
1.24	1
1.25	1
1.26	1
1.27	1
1.28	1
1.29	0.99998
1.3	1
1.31	0.99992
1.32	1
1.33	1
1.34	0.99995
1.35	1
1.36	1
1.37	0.99992
1.38	1
1.39	0.99995
1.4	1
1.41	1
1.42	0.99996
1.43	0.99998
1.44	1
1.45	1
1.46	1
1.47	1
1.48	-nan
1.49	0.9999
1.5	1
1.51	0.99994
1.52	1
1.53	1
1.54	0.99985
1.55	0.99992
1.56	1
1.57	0.99992
1.58	1
1.59	0.99996
1.6	1
1.61	0.99995
1.62	1
1.63	1
1.64	0.99998
1.65	1
1.66	1
1.67	1
1.68	0.9999
1.69	1
1.7	-inf
1.71	1
1.72	0.99997
1.73	0.99997
1.74	1
1.75	1
1.76	1
1.77	0.99996
1.78	1
1.79	1
1.8	1
1.81	1
1.82	0.99997
1.83	1
1.84	1
1.85	1
1.86	1
1.87	-nan
1.88	-inf
1.89	1
