NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-68.7367932830063	-68.6142834178156	-71.287099667549	-77.8192667703486	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-77.0191782431986	-174	-76.6702980935484	-174	-75.1122880649917	-174	-174	-174	-174	-174	-174	-174	-174	-174	-76.0533544555038	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-77.7255456881119	-76.1677856040826	-174	-77.007209191555	-174	-174	-73.9563582402155	-75.7997536216265	-73.2211209294994	-174	-174	-174	-75.6273717552139	-174	-174	-75.1901106232018	-66.8124537691278	-65.139292853654	-64.0643025339386	-63.9616060673279	-62.8489317211843	-63.1791569326079	-64.5448367759448	-66.7662301329089	-71.669492537013	-70.6697291912431	-74.1749575197206	-174	-174	-73.1923800285467	-75.310217507824	-174	-174	-71.9686531338227	-174	-76.4035297867383	-174	-174	-174	-174	-174	-74.8929452547465	-174	-174	-174	-174	-174	-174	-77.4788632032813	-76.0744095880918	-174	-174	-174	-174	-174	-174	-73.0250235827208	-76.2801228578497	-174	-174	-174	-76.5692601920602	-174	-76.1100702370002	-77.717917109606	-74.2843001423643	-174	-174	-174	-77.7382378844472	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-174	-77.1336604231019	-174	-174	-174	-75.8264578191787	-174	-174	-174	-174	-76.4194658356968	-73.9016493200926	-71.1854553972412	-68.5189221131565	-68.3611357188881	-68.8633452319282	-73.7925016957684	-77.4968123532968	-174	-76.9313602641809
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
