0.01	-1
0.02	-1
0.03	-1
0.04	-1
0.05	-0.9544
0.06	-0.98156
0.07	-0.94595
0.08	-0.52411
0.09	-0.76591
0.1	33.716
0.11	6.2907
0.12	-1
0.13	-0.98395
0.14	-0.99547
0.15	-0.99119
0.16	-0.98068
0.17	-0.99442
0.18	25.256
0.19	-0.8434
0.2	37.794
0.21	26.718
0.22	-0.74799
0.23	-0.98029
0.24	-0.95943
0.25	-0.92494
0.26	0.42315
0.27	15.759
0.28	3.7624
0.29	0.5265
0.3	-0.79379
0.31	4.566
0.32	0.67477
0.33	-0.39195
0.34	1.1783
0.35	7.0924
0.36	17.275
0.37	8.8936
0.38	-0.96377
0.39	-0.15558
0.4	3.1277
0.41	8.9261
0.42	1.2042
0.43	-0.74328
0.44	2.7059
0.45	3.0486
0.46	2.6626
0.47	3.3045
0.48	-0.99745
0.49	-0.56351
0.5	-0.7681
0.51	0.28138
0.52	0.55081
0.53	3.2275
0.54	7.1249
0.55	3.6184
0.56	1.952
0.57	0.38879
0.58	-0.93498
0.59	-0.49542
0.6	-0.022383
0.61	2.49
0.62	1.6291
0.63	1.1345
0.64	-0.53846
0.65	0.33147
0.66	0.45501
0.67	0.20944
0.68	-0.67287
0.69	-0.80027
0.7	-0.55422
0.71	2.1293
0.72	0.59832
0.73	2.0272
0.74	-0.57001
0.75	0.091064
0.76	0.15842
0.77	-0.62702
0.78	-0.82507
0.79	-0.19471
0.8	-0.16577
0.81	1.8051
0.82	-0.68076
0.83	-0.67208
0.84	-0.84314
0.85	-0.50584
0.86	-0.21314
0.87	-0.15139
0.88	-0.56031
0.89	0.32173
0.9	-0.10386
0.91	-0.72032
0.92	-0.37219
0.93	0.071109
0.94	-0.79502
0.95	-0.33799
0.96	-0.25845
0.97	-0.79277
0.98	-0.042395
0.99	-0.44497
1	-0.10187
1.01	-0.57242
1.02	-0.73925
1.03	-0.52856
1.04	-0.69169
1.05	-0.65258
1.06	0.30553
1.07	-0.083376
1.08	-0.14488
1.09	-0.67856
1.1	-0.67253
1.11	-0.77173
1.12	-0.023822
1.13	-0.34281
1.14	-0.64978
1.15	0.18229
1.16	0.24668
1.17	-0.50612
1.18	-0.37161
1.19	-0.4981
1.2	-0.50235
1.21	-0.43641
1.22	-0.012858
1.23	-0.30259
1.24	-0.46577
1.25	0.12154
1.26	0.58693
1.27	-0.31765
1.28	-0.25635
1.29	-0.90062
1.3	0.34802
1.31	-0.2678
1.32	0.044808
1.33	-0.39408
1.34	0.58356
1.35	-0.85614
1.36	0.97432
1.37	0.3302
1.38	-0.58304
1.39	0.087152
1.4	0.13788
1.41	0.44939
1.42	-0.94328
1.43	-0.70976
1.44	0.76768
1.45	-0.69963
1.46	0.12823
1.47	2.1922
1.48	-0.024801
1.49	-0.31129
1.5	0.13037
1.51	0.25971
1.52	-0.81548
1.53	-0.054812
1.54	0.23374
1.55	-0.62839
1.56	-0.084531
1.57	3.2293
1.58	0.19601
1.59	-0.67541
1.6	0.054187
1.61	0.20033
1.62	-0.92856
1.63	-0.06523
1.64	0.37945
1.65	-0.59247
1.66	-0.17834
1.67	2.5113
1.68	0.11339
1.69	-0.72475
1.7	0.88395
1.71	-0.78984
1.72	-0.94197
1.73	0.13315
1.74	0.092969
1.75	-0.27317
1.76	-0.73705
1.77	0.44049
1.78	1.6349
1.79	-0.91725
1.8	0.6519
1.81	-0.71878
1.82	-0.48862
1.83	-0.47687
1.84	-0.0015154
1.85	-0.7413
1.86	-0.38597
1.87	-0.31743
1.88	0.88152
1.89	0.0014725
