0.01	-nan
0.02	-nan
0.03	0.9997
0.04	1
0.05	1
0.06	1
0.07	-nan
0.08	1
0.09	1
0.1	1
0.11	1
0.12	1
0.13	-inf
0.14	1
0.15	1
0.16	0.9999
0.17	1
0.18	1
0.19	1
0.2	1
0.21	0.99981
0.22	1
0.23	1
0.24	1
0.25	1
0.26	0.99997
0.27	1
0.28	1
0.29	0.99986
0.3	1
0.31	0.99993
0.32	1
0.33	1
0.34	1
0.35	1
0.36	1
0.37	1
0.38	0.99996
0.39	0.99998
0.4	0.99993
0.41	0.99997
0.42	1
0.43	1
0.44	0.99996
0.45	1
0.46	0.99996
0.47	0.99998
0.48	1
0.49	0.99988
0.5	0.99991
0.51	1
0.52	0.99989
0.53	1
0.54	1
0.55	1
0.56	1
0.57	1
0.58	0.99996
0.59	1
0.6	0.99997
0.61	0.99996
0.62	1
0.63	1
0.64	0.99997
0.65	0.99997
0.66	0.99993
0.67	1
0.68	1
0.69	1
0.7	0.99996
0.71	0.99998
0.72	0.99999
0.73	1
0.74	0.99995
0.75	0.99993
0.76	1
0.77	0.99995
0.78	1
0.79	0.99996
0.8	1
0.81	0.99995
0.82	0.99995
0.83	0.99997
0.84	0.99998
0.85	0.99994
0.86	0.99994
0.87	1
0.88	0.99997
0.89	0.99991
0.9	0.99999
0.91	0.99998
0.92	0.99999
0.93	0.99998
0.94	0.99997
0.95	0.99994
0.96	0.99995
0.97	1
0.98	1
0.99	0.99998
1	0.99998
1.01	0.99995
1.02	0.99991
1.03	0.99991
1.04	1
1.05	0.99998
1.06	0.99989
1.07	0.99993
1.08	0.99998
1.09	0.99996
1.1	0.99998
1.11	0.99998
1.12	0.99994
1.13	1
1.14	1
1.15	1
1.16	0.99998
1.17	0.99995
1.18	0.99997
1.19	0.99998
1.2	0.99993
1.21	0.99996
1.22	0.99994
1.23	1
1.24	1
1.25	0.99995
1.26	0.99995
1.27	0.99999
1.28	1
1.29	0.99997
1.3	0.99996
1.31	1
1.32	0.99997
1.33	0.99992
1.34	0.99994
1.35	0.99998
1.36	0.99996
1.37	0.99993
1.38	1
1.39	0.99996
1.4	0.99997
1.41	0.99999
1.42	0.99998
1.43	1
1.44	0.99989
1.45	0.99996
1.46	0.99981
1.47	0.99995
1.48	0.99998
1.49	0.99995
1.5	0.99997
1.51	0.99998
1.52	1
1.53	1
1.54	1
1.55	1
1.56	0.99998
1.57	0.99992
1.58	1
1.59	0.99998
1.6	1
1.61	1
1.62	1
1.63	0.99998
1.64	1
1.65	1
1.66	0.99997
1.67	1
1.68	0.99998
1.69	1
1.7	1
1.71	1
1.72	1
1.73	1
1.74	1
1.75	0.99998
1.76	0.99996
1.77	1
1.78	1
1.79	0.99998
1.8	1
1.81	1
1.82	0.99997
1.83	1
1.84	1
1.85	1
1.86	0.99998
1.87	0.99999
1.88	0.99994
1.89	1
