0.01	-nan
0.02	-nan
0.03	1
0.04	-nan
0.05	1
0.06	-nan
0.07	-nan
0.08	-nan
0.09	1
0.1	1
0.11	-nan
0.12	1
0.13	1
0.14	-nan
0.15	1
0.16	1
0.17	-nan
0.18	1
0.19	1
0.2	-14
0.21	201
0.22	1
0.23	1
0.24	-nan
0.25	-nan
0.26	1
0.27	1
0.28	-nan
0.29	1
0.3	1
0.31	1
0.32	-nan
0.33	1
0.34	1
0.35	1
0.36	1
0.37	-nan
0.38	1
0.39	-1.1429
0.4	1
0.41	-nan
0.42	1
0.43	1
0.44	1
0.45	-nan
0.46	1
0.47	-29
0.48	-nan
0.49	-nan
0.5	-2.75
0.51	1
0.52	1
0.53	1
0.54	1
0.55	-inf
0.56	-inf
0.57	1
0.58	1
0.59	1
0.6	1
0.61	-6.5
0.62	-inf
0.63	1
0.64	-6.5
0.65	1
0.66	1
0.67	1
0.68	-6.5
0.69	-14
0.7	-4
0.71	-2.75
0.72	-nan
0.73	1
0.74	1
0.75	1
0.76	1
0.77	1
0.78	-nan
0.79	-6.5
0.8	-2
0.81	1
0.82	1
0.83	-9
0.84	1
0.85	1
0.86	-4
0.87	1
0.88	-2
0.89	-4
0.9	1
0.91	-9
0.92	1
0.93	1
0.94	1
0.95	1
0.96	1
0.97	-1.1429
0.98	1
0.99	1
1	1
1.01	-14
1.02	1
1.03	1
1.04	-2
1.05	-2.75
1.06	-4
1.07	1
1.08	-2.75
1.09	-2.75
1.1	1
1.11	1
1.12	1
1.13	1
1.14	1
1.15	-2.75
1.16	1
1.17	-2.75
1.18	1
1.19	-nan
1.2	1
1.21	1
1.22	1
1.23	1
1.24	-1.1429
1.25	-0.76471
1.26	-9
1.27	1
1.28	1
1.29	1
1.3	1
1.31	1
1.32	1
1.33	1
1.34	1
1.35	1
1.36	1
1.37	1
1.38	1
1.39	1
1.4	1
1.41	1
1.42	1
1.43	-4
1.44	-nan
1.45	1
1.46	1
1.47	1
1.48	-6.5
1.49	1
1.5	1
1.51	1
1.52	1
1.53	1
1.54	1
1.55	1
1.56	1
1.57	1
1.58	-4
1.59	1
1.6	1
1.61	1
1.62	1
1.63	1
1.64	1
1.65	-4
1.66	1
1.67	1
1.68	1
1.69	1
1.7	1
1.71	1
1.72	1
1.73	1
1.74	1
1.75	1
1.76	1
1.77	1
1.78	-3.2857
1.79	1
1.8	-inf
1.81	1
1.82	1
1.83	1
1.84	-nan
1.85	1
1.86	-2.3333
1.87	-2.75
1.88	1
1.89	-14
