0.01	-nan
0.02	-nan
0.03	-nan
0.04	-nan
0.05	1
0.06	-nan
0.07	-nan
0.08	-nan
0.09	1
0.1	-nan
0.11	1
0.12	1
0.13	-inf
0.14	1
0.15	-nan
0.16	-nan
0.17	1
0.18	inf
0.19	1
0.2	1
0.21	-nan
0.22	-nan
0.23	1
0.24	1
0.25	1
0.26	-nan
0.27	1
0.28	1
0.29	1
0.3	-nan
0.31	1
0.32	1
0.33	1
0.34	1
0.35	1
0.36	1
0.37	1
0.38	1
0.39	-nan
0.4	1
0.41	-nan
0.42	1
0.43	-4
0.44	1
0.45	1
0.46	-6.5
0.47	1
0.48	-6.5
0.49	1
0.5	1
0.51	1
0.52	-nan
0.53	1
0.54	-nan
0.55	-6.5
0.56	1
0.57	1
0.58	1
0.59	1
0.6	1
0.61	-4
0.62	1
0.63	-2.75
0.64	-inf
0.65	1
0.66	1
0.67	1
0.68	1
0.69	-2.3333
0.7	-4
0.71	-inf
0.72	-2
0.73	1
0.74	-4
0.75	1
0.76	-5
0.77	1
0.78	1
0.79	1
0.8	-nan
0.81	1
0.82	1
0.83	1
0.84	1
0.85	-14
0.86	1
0.87	1
0.88	-9
0.89	1
0.9	1
0.91	1
0.92	1
0.93	-5
0.94	1
0.95	1
0.96	1
0.97	-4
0.98	-2
0.99	1
1	-2.75
1.01	-6.5
1.02	1
1.03	-14
1.04	1
1.05	1
1.06	1
1.07	1
1.08	1
1.09	-2
1.1	-1.3077
1.11	1
1.12	1
1.13	-2
1.14	-4
1.15	1
1.16	-6.5
1.17	1
1.18	1
1.19	1
1.2	-6.5
1.21	1
1.22	1
1.23	-4
1.24	1
1.25	-4
1.26	-2.75
1.27	-2.75
1.28	1
1.29	1
1.3	1
1.31	1
1.32	1
1.33	1
1.34	-2.75
1.35	-1.5
1.36	1
1.37	1
1.38	1
1.39	1
1.4	1
1.41	-1.1429
1.42	1
1.43	1
1.44	1
1.45	1
1.46	1
1.47	1
1.48	-6.5
1.49	1
1.5	1
1.51	1
1.52	1
1.53	1
1.54	-2
1.55	1
1.56	1
1.57	1
1.58	1
1.59	1
1.6	-2.75
1.61	-6.5
1.62	-2.75
1.63	1
1.64	1
1.65	1
1.66	1
1.67	1
1.68	-6.5
1.69	-2
1.7	1
1.71	-4
1.72	1
1.73	1
1.74	1
1.75	1
1.76	1
1.77	-14
1.78	1
1.79	1
1.8	1
1.81	-14
1.82	1
1.83	-2
1.84	1
1.85	1
1.86	-2.75
1.87	1
1.88	1
1.89	1
